ncm;cnro_enmienda;ncm_descri
72269100;006;Productos planos de otros aceros aleados ncop.,laminados en caliente,ancho < a 600mm.
72262090;006;Productos laminados planos acero rapido,ancho < a 600mm.,ncop.
72259100;006;Productos laminados planos de otros aceros aleados ncop.,cincados electroliticamente,ancho >= a 600mm.
72253000;006;Productos planos de otros aceros aleados ncop.,laminados en caliente,ancho >= a 600mm.
29039110;006;Clorobenceno
29039120;006;o-Diclorobenceno
29039130;006;p-Diclorobenceno
29039210;006;Hexaclorobenceno
29039911;006;Cloruro de bencilo
29039913;006;Cloruro de neofilo
29039914;006;Triclorobencenos
29039916;006;Cloruro de bencilideno
29039918;006;Difenilos policlorados(PCB),terfenilospoliclorados(PCT)
29039921;006;Bromobenceno
29039922;006;Bromuros de xililo
29039924;006;Difenilos polibromados
29039931;006;4-Cloro-alfa,alfa,alfa-trifluorotolueno
29039990;006;Otros derivados halogenados de hidrocarburos ncop.
29037200;006;Diclorotrifluoroetanos
29037400;006;Clorodifluoroetanos
29037500;006;Dicloropentafluoropropanos
29037711;006;Triclorofluorometano
29037713;006;Clorotrifluorometano
29037721;006;Triclorotrifluoroetanos
29037723;006;Pentaclorofluoroetano
29037731;006;Heptaclorofluoropropanos
29037733;006;Pentaclorotrifluoropropanos
29037734;006;Tetraclorotetrafluoropropanos
29037736;006;Diclorohexafluoropropanos
29037800;006;Derivados perhalogenados de los hidrocarburos aciclicos,ncop.
29037911;006;Clorofluoroetanos
28521011;006;Oxidos de mercurio
28521014;006;Cloruro de mercurio ll (cloruro mercurico)
28521019;006;Compuestos inorganicos de mercurio excluido oxidos y cloruros
28521022;006;Timerosal
28521023;006;Estearato de mercurio
28521025;006;Salicilato de mercurio
28521029;006;Compuestos organicos de mercurio ncop.
27101259;006;Gasolinas excluidas de aviacion
27101260;006;Mezcla de hidrocarburos aciclicos y ciclicos,saturados,derivados de fracciones de petroleo,c/contenido de hidrocarburos aromaticos < al 2% en peso,curva de destilacion metodo ASTM D 86 punto inicial minimo de 70?C y proporcion de destilado >= al 90%
27101290;006;Aceites livianos (ligeros) y preparaciones ncop.
29333371;006;Metilfenidato
29333363;006;Fentanilo
29333362;006;Fenoperidina
29209059;006;Silicatos de acidos inorganicos ncop.
29209051;006;Silicato de etilo
29209041;006;Sulfatos de alquilo de C6 a C22
29209039;006;Nitratos de acidos inorganicos ncop.
29209033;006;Tetranitrato de pentaeritritol(PTEN,Nitropenta,Pentrita)
29209022;006;Propargite
38099190;006;Aceleradores de tinturas y productos ncop.,utilizados p/la industria textil o similares
12072900;006;Semilla de algodon excluida p/siembra
12077090;006;Semilla de melon excluido p/siembra
12019000;006;Porotos de soja excluidos p/siembra
12024100;006;Manies crudos c/cascara
12024200;006;Manies sin cascara, incluso quebrantados
10079000;006;Sorgo granifero,excluido p/siembra
10084010;006;Fonio p/siembra
10085010;006;Quinoa p/siembra
28311011;006;Ditonitos de sodio estabilizados
28309019;006;Sulfuros ncop.
28309014;006;Sulfuro de plomo
28309013;006;Sulfuro de potasio
28309012;006;Sulfuro de bario
28309011;006;Sulfuro de molibdeno IV
28301010;006;Sulfuro de disodio
28299050;006;Percloratos
28299040;006;Peryodatos
28299032;006;Yodato de calcio
28299031;006;Yodatos de potasio
28299029;006;Perbromatos excluidos de potasio y sodio
28299022;006;Perbromato de potasio
28299021;006;Perbromato de sodio
28299019;006;Bromatos excluidos de sodio y potasio
28299011;006;Bromato de sodio
28061010;006;Cloruro de hidrogeno(acido clorhidrico)en estado gaseoso o liquido
29062920;006;Dicofol
29062910;006;2-Feniletanol
29061990;006;Otros alcoholes ciclanicos,ciclenicos y cicloterpenicos ncop.
29061940;006;Alcohol fenchilico
29061920;006;Borneol,Isoborneol
29061910;006;Derivados del mentol
27132000;006;Betun de petroleo
27131200;006;Coque de petroleo calcinado
27129000;006;Parafina ncop.y ceras minerales
27122000;006;Parafina c/un contenido de aceite < a 0,75%
27112910;006;Butanos en estado gaseosos
27112100;006;Gas natural en estado gaseoso
29329912;006;Quecetina
29329911;006;Eucaliptol
29329500;006;Tetrahidrocannabinoles(todos los isomeros)
29329300;006;Piperonal
29329200;006;1-(1,3-Benzodioxol-5-il)propano-2-ona
29329100;006;Isosafrol
29335911;006;Oxatomida
30039047;006;Medicamentos c/Diclofenac sodico,Diclofenac potasico,Diclofenac dietilamina,s/acondicionar p/la venta por menor
30039043;006;Medicamentos c/Clembuterol o su clorhidrato,s/acondicionar p/ la venta por menor
30039038;006;Medicamentos c/sal sodica acido 9,11,15-trihidroxi-16-(3-cloro-fenoxi)prosta-5,13-dien-1-oico,s/acondicionar p/la venta por menor
30039036;006;Medicamentos c/Acido lactico,sus sales o esteres,s/acondicionar p/la venta por menor
30039035;006;Medicamentos c/Tiratricol(Triac)o su sal sodica,lactofosfato de calcio,s/acondicionar p/la venta por menor
30039034;006;Medicam.c/Acido O-acetilsalicilico,O-acetilsalicilato de aluminio,Diclorvos,s/acondicionar p/la venta por menor
30039031;006;Medicamentos c/Permetrina,nitrato de Propatilo,benzoato de Bencilo,s/acondicionar p/la venta por menor
30039029;006;Medicamentos c/enzimas ncop.,s/vitaminas,s/acondicionar p/la venta por menor
30039023;006;Medicamentos c/Deoxirribonucleasa s/acondicionar p/la venta por menor
32011000;006;Extracto de quebracho
31059090;006;Abonos minerales o quimicos ncop.
31059019;006;Nitrato de sodio potasico ncop.
34022000;006;Preparaciones tensoactivas p/lavar,acondicionadas p/la venta por menor
34021300;006;Agentes de superficie organicos,excluido jabon,no ionicos
34021290;006;Agentes de superficie organicos,excluido jabon,cationicos,ncop.
34021190;006;Agentes de superficie organicos,excluido jabon,anionicos,ncop.
57011011;006;Alfombras de nudo,de lana,hechas a mano
56089000;006;Redes excluido de material textil sintetico o artificial
56081900;006;Redes confeccionadas c/material textil sintetico o artificial excluido p/pesca
15149910;006;Aceite de nabo,colza o mostaza y sus fracciones refinado excluido c/bajo contenido de acido erucico
15152990;006;Aceite de maiz ncop.
15155000;006;Aceite de sesamo (ajonjoli)
15159010;006;Aceite de jojoba y sus fracciones
15162000;006;Grasas o aceites vegetales hidrogenados,interesterificados,reesterificados o elaidinizados
15179090;006;Mezclas o preparaciones alimenticias de grasa o aceites,animales o vegetales ,o de fracciones de grasas o aceites,excluidos los hidrogenados y refinados
15219090;006;Cera de insectos ncop.,esperma de ballena o de otros cetaceos
15220000;006;Degras,residuos del tratamiento de grasas o ceras animales o vegetales
16010000;006;Embutidos y productos similares de carne,despojos o sangre,preparaciones alimenticias de estos productos
16024200;006;Paletas y trozos de paleta porcinos
16029000;006;Preparaciones de carne incluso de sangre de cualquier animal ncop.
16041100;006;Preparaciones y conservas de salmon entero o en trozos
16041390;006;Preparaciones y conservas de sardinelas y espadines enteros o en trozos
16041430;006;Preparaciones y conservas de bonitos enteros o en trozos
03021900;006;Pescados salmonidos ncop.,frescos o refrigerados  excluido en filetes
03021100;006;Truchas frescas o refrigeradas excluido en filetes
03019110;006;Truchas p/reproduccion
72181000;006;Lingotes y otras formas primarias de acero inoxidable
72179000;006;Alambre de hierro,acero s/alear,ncop.
72172090;006;Alambre de hierro,acero s/alear,cincado,ncop.
72172010;006;Alambre de hierro,acero s/alear,cincado,carbono >= a 0,6%
72171019;006;Alambre de hierro,acero s/alear,s/revestir,carbono >= a 0,6%,ncop
72169900;006;Perfiles de hierro,acero s/alear,ncop.
72166990;006;Perfiles de hierro,acero s/alear,acabados en frio,altura >= a 80mm.,ncop.
72166910;006;Perfiles de hierro,acero s/alear,acabados en frio,altura < a 80mm.,ncop.
72165000;006;Perfiles de hierro,acero s/alear,laminados o extrudidos en caliente,ncop.
62064000;006;Camisas y blusas excluidas de punto,de fibras sinteticas o artificiales,p/mujeres o ni?as
20056000;006;Esparragos preparados o conservados s/vinagre o acido acetico,s/congelar
20058000;006;Maiz dulce preparado o conservado s/vinagre o acido acetico,s/congelar
20079100;006;Confituras,pures,pastas de agrios,obtenidos por coccion
20079910;006;Jaleas y mermeladas
20081900;006;Frutos de cascara y otras semillas,incluso mezclas preparados en formas ncop.,excluidos manies
20083000;006;Agrios preparados en formas ncop.
20084090;006;Peras preparadas en formas ncop.
20086090;006;Cerezas preparadas en formas ncop.
20087090;006;Duraznos preparadas en formas ncop.
20089900;006;Frutas,frutos y partes comestibles ncop.preparados en formas ncop.
20091200;006;Jugo de naranja s/congelar,de valor Brix <= a 20
20092100;006;Jugo de toronja o pomelo de valor Brix <= a 20
20093100;006;Jugos de agrios(citrus)de valor Brix <= a 20,excluidos naranjas,pomelos o toronja
20094100;006;Jugo de anana(pi?a),de valor Brix <= a 20
20095000;006;Jugo de tomate s/fermentar y s/adicion de alcohol
10086010;006;Triticale p/siembra
10086090;006;Triticale excluido p/siembra
09096120;006;Semillas de badiana(estrellado) s/triturar ni  pulverizar
09096220;006;Semillas de badiana(estrellado) trituradas o pulverizadas
09101100;006;Jengibre s/triturar ni pulverizar
10011900;006;Trigo duro excluido p/siembra
10019900;006;Trigo y morcajo,excluidos trigo duro y p/siembra
10029000;006;Centeno excluido p/siembra
10031000;006;Cebada p/siembra
10039080;006;Cebada en grano excluida cervecera
10041000;006;Avena,p/siembra
09042100;006;Frutos de los generos Capsicum o Pimenta,secos,triturados o pulverizados
09042200;006;Frutos de los generos Capsicum o Pimenta,secos,s/triturados o pulverizados
09051000;006;Vainilla s/triturar ni pulverizar
09052000;006;Vainilla triturada o pulverizada
09072000;006;Clavo (frutos,clavillos y pedunculos) triturados o pulverizados
25049000;006;Grafito natural excluido en polvo o escamas
25081000;006;Bentonita
25084010;006;Arcillas plasticas,c/contenido de Fe2O3 < a 1,5%,c/perdida por calcinacion  > a 12%
25101090;006;Fosfatos aluminocalcicos naturales,cretas fosfatadas s/moler
25102090;006;Fosfatos aluminocalcicos y cretas fosfatadas,molidos
25132000;006;Esmeril,corindon natural,granate natural y otros abrasivos naturales
25140000;006;Pizarra,en bloques o placas cuadradas o rectangulares
03048910;006;Filetes de pargo congelados
03048920;006;Filetes de cherna congelados
03048930;006;Filetes de mero congelados
03043100;006;Filetes de tilapias(Oreochromis spp.)frescos o refrigerados
68053010;006;Abrasivo c/soporte de papel o carton combinados c/materias textiles
76149010;006;Cables de aluminio,s/aislar p/electricidad,excluidos c/alma de acero
76141010;006;Cables de aluminio,c/alma de acero,s/aislar p/electricidad
76130000;006;Recipientes p/gas comprimido o licuado,de aluminio
76129090;006;Depositos,barriles,bidones y similares,de aluminio,s/dispositivos mecanicos o termicos,capacidad <= a 300l.ncop.
76129019;006;Envases tubulares de aluminio,c/capacidad <= a 300l.,ncop
76110000;006;Depositos,cisternas y similares de aluminio,s/dispositivos mecanicos o termicos,capacidad > a 300l.
76090000;006;Accesorios de tuberia,de aluminio
76081000;006;Tubos de aluminio s/alear
76071990;006;Hojas de aluminio s/soporte,espesor <= a 0,2mm.,ncop.
76071190;006;Hojas y tiras s/soporte,simplemente laminadas,en bobinas,de aluminio ,espesor <= a 0,2mm.,ncop.
76069200;006;Chapas y tiras de aleaciones de aluminio,espesor > a 0,2mm.,excluidas cuadradas y rectangulares
76061290;006;Chapas cuadradas,rectangulares,de aleaciones de aluminio,espesor > a 0,2mm.ncop.
76061190;006;Chapas o tiras de aluminio s/alear,cuadradas o rectangulares,de espesor > a 0,2mm.,ncop.
76052990;006;Alambre de aleaciones de aluminio ncop.
76052190;006;Alambre de aleaciones de aluminio,c/mayor dimension de seccion transversal > a 7mm.,ncop.
76051990;006;Alambre de aluminio s/alear ncop.
76051190;006;Alambre de aluminio s/alear,c/mayor dimension de seccion transversal > a 7mm.,ncop.
76042920;006;Perfiles de aleaciones de aluminio,excluido huecos
76042919;006;Barras de aleaciones de aluminio,ncop.
34021130;006;Agentes de superficie organicos,excluido jabon,anionicos,a base de Alquilsulfonato de sodio,secundario
28269010;006;Fluotroaluminato de potasio
29146100;006;Antraquinona
29094924;006;Eter fenilico del etilenglicol
29094923;006;Pentaetilenglicol y sus eteres
29094922;006;Tetraetilenglicol
29094921;006;Trietilenglicol
29094421;006;Eter etilico del dietilenglicol
29094419;006;Eteres monoalquilicos del etilenglicol,ncop.
29094413;006;Eter hexilico del etilenglicol
29094320;006;Eteres monobutilicos del dietilenglicol
29094310;006;Eteres monobutilicos del etilenglicol
29094100;006;"2,2""-Oxidietanol(dietilenglicol)"
29093029;006;D.halogenados,sulfonados,nitrados o nitrosados de eteres aromaticos excluido oxifluorfeno
29093021;006;Oxifluorfeno
29093019;006;Eteres aromaticos ncop.
29093014;006;Eter feniletil-isoanilico
29093012;006;Eter difenilico
29093011;006;Anetol
29091990;006;Eteres aciclicos y sus derivados halogenados,sulfonados,nitrados o nitrosados,ncop.
29072900;006;Otros polifenoles ncop.
29072200;006;Hidroquinona y sus sales
29072100;006;Resorcinol y sus sales
29071990;006;Otros monofenoles ncop.
29071930;006;p-ter-butifenol y sus sales
29071590;006;Naftoles y sus sales ncop.
29071510;006;beta-Naftol y sus sales
29071200;006;Cresoles y sus sales
29071100;006;Fenol(hidroxibenceno)y sus sales
26204000;006;Residuos,excluidos de la siderurgia,que contengan principalmente aluminio
26202900;006;Residuos ncop.,excluidos de la siderurgia,que contengan principalmente plomo
26202100;006;Lodos de gasolina c/plomo y lodos de compuestos antidetonantes c/plomo
26190000;006;Desperdicios de la siderurgia
26180000;006;Escorias granuladas de la siderurgia
26169000;006;Minerales de metales preciosos y sus concentrados,excluida plata
26159000;006;Minerales de niobio,tantalio o vanadio y sus concentrados
26151090;006;Minerales de circonio y sus concentrados,excluidos badeleyita y circon
26151010;006;Badeleyita
26140010;006;Ilmenita
26139090;006;Minerales de molibdeno y sus concentrados s/tostar excluida molibdenita
26131010;006;Molibdenita tostada
26121000;006;Minerales de uranio y sus concentrados
26100090;006;Minerales de cromo y sus concentrados,excluida cromita
26100010;006;Cromita
26080010;006;Sulfuros de minerales de cinc
26070000;006;Minerales de plomo y sus concentrados
26060012;006;Bauxita calcinada
26060011;006;Bauxita s/calcinar
26050000;006;Minerales de cobalto y sus concentrados
26030090;006;Minerales de cobre y sus concentrados excluido sulfuros
37079090;006;Preparaciones quimicas p/uso fotografico ncop.
37079030;006;Compuestos diazoicos fotosensibles p/la preparacion de emulsiones de uso fotografico,acondicionados p/la venta por menor
12093000;006;Semillas de plantas herbaceas utilizadas por sus flores p/siembra
12102010;006;"Conos de lupulo triturados,molidos o en ""pellets"""
12112000;006;Raices de ginseng utilizadas p/perfumeria,medicina o similares
12119010;006;Oregano utilizado p/perfumeria,medicina o similares
21039029;006;Condimentos y sazonadores compuestos en envases > a 1kg.
21039011;006;Mayonesa en envases <= a 1kg.
21041011;006;Preparaciones p/sopas,potajes o caldo,en envases <= a 1kg.
21041029;006;Sopas,potajes o caldos preparados,en envases > a 1kg.
21050010;006;Helados incluso c/cacao,en envases <= a 2kg.
21069021;006;Polvos p/fabricacion de budines,cremas,gelatinas,en envases <= a 1kg.
